"","Date","Station","Depth","Depth_m","COND_mmho_cm","Temperature_C","Salinity_PSU","Density_kg_m3","PAR.Irradiance","Fluorescence_mg_m3","Turbidity_NTU","BeamC_1_m","O2Con_umol_kg","O2Saturation","year","month","day","doy","Cruise","Lat","Long","pH","Alk","SiO4_uM","NO3_2_uM","PO4_uM","NH4_uM","PicoPlankton_Conc_cells_ml","Bacteria_Conc_cell_ml","Viral_Conc._cell_ml","Chl_Total_ug_l","CHL.20um_ug_l","CHL.3um_ug_l","FlowcamBiomass","Cyanobacteria_cells_mL","Picoeukaryotes_cells_mL","noeukaryotes_cells_mL"
"64",2012-09-11,3,29,28.9846,NA,11.47696,32.3857,24.65526,0.693,0.40648,1.03184,NA,182.361552,65.643336,2012,9,11,255,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"65",2012-09-11,3,30,29.96325,NA,11.41135,32.38305,24.66505,0.56025,0.392725,1.067025,NA,178.91782,64.31282,2012,9,11,255,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"66",2012-09-11,3,31,30.94475,NA,11.393875,32.391225,24.674525,0.44775,0.421525,1.261775,NA,178.418775,64.112875,2012,9,11,255,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"67",2012-09-11,3,32,31.9068,NA,11.39548,32.40024,24.68124,0.3422,0.38666,1.06336,NA,176.89433,63.57091,2012,9,11,255,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"68",2012-09-11,3,33,32.999,NA,11.36598,32.39878,24.68544,0.2438,0.3824,1.0532,NA,176.310822,63.320764,2012,9,11,255,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"69",2012-09-11,3,34,34.093,NA,11.34792,32.39896,24.6888,0.1762,0.38984,1.00926,NA,177.524886,63.7324,2012,9,11,255,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"70",2012-09-11,3,35,34.9826666666667,NA,11.3208666666667,32.4064666666667,24.6995333333333,0.135666666666667,0.384266666666667,1.00126666666667,NA,177.634746666667,63.7381233333333,2012,9,11,255,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71",2012-09-11,3,36,35.9826,NA,11.25532,32.42544,24.726,0.09782,0.41246,1.15072,NA,177.43666,63.585818,2012,9,11,255,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"72",2012-09-11,3,37,36.987,NA,11.21395,32.4286,24.7358,0.0648,0.393675,1.1046,NA,176.97451,63.3654575,2012,9,11,255,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"73",2012-09-11,3,38,38.03875,NA,11.234975,32.438075,24.73945,0.037675,0.3891,1.165175,NA,176.9888225,63.402865,2012,9,11,255,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"74",2012-09-11,3,39,39.09125,NA,11.130925,32.444625,24.76305,0.0149,0.379,1.1582,NA,176.901615,63.23355,2012,9,11,255,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"75",2012-09-11,3,40,40.05975,NA,11.06,32.440675,24.772525,0.001099,0.400175,1.205975,NA,177.9169425,63.498495,2012,9,11,255,1,"43. 48. 65 N","69. 34. 10 W",NA,NA,NA,9,1.16,4.85,20457,2110000,51100000,NA,NA,NA,NA,6157,12107,2193
